transaction_id,sale_date,sale_year,borough,neighborhood,property_type,building_class_category,commercial_units,total_units,gross_square_feet,sale_price,price_per_sqft,year_built,latitude,longitude,community_board
3-5599-72-2021-02-02-500000,2021-02-02,2021,Brooklyn,BOROUGH PARK,Other commercial,01 ONE FAMILY DWELLINGS,1,2,2080.0,500000.0,240.3846153846154,1930,40.638096,-73.988128,312
3-6666-128-2021-02-02-1050000,2021-02-02,2021,Brooklyn,OCEAN PARKWAY-SOUTH,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2400.0,1050000.0,437.5,1931,40.606443,-73.961829,315
4-10140-6-2021-02-02-499000,2021-02-02,2021,Queens,SOUTH JAMAICA,Other commercial,01 ONE FAMILY DWELLINGS,1,2,1800.0,499000.0,277.22222222222223,1931,40.69775,-73.792124,412
2-3513-32-2021-02-03-14500000,2021-02-03,2021,Bronx,CASTLE HILL/UNIONPORT,Other commercial,29 COMMERCIAL GARAGES,2,2,40248.0,14500000.0,360.2663486384417,1959,40.816659,-73.844416,209
2-3873-35-2021-02-03-555000,2021-02-03,2021,Bronx,SOUNDVIEW,Other commercial,33 EDUCATIONAL FACILITIES,1,1,2508.0,555000.0,221.29186602870814,1960,40.834674,-73.870602,209
3-1736-57-2021-02-03-2950000,2021-02-03,2021,Brooklyn,BEDFORD STUYVESANT,Other commercial,27 FACTORIES,1,1,5000.0,2950000.0,590.0,1931,40.695991,-73.954533,303
3-633-47-2021-02-03-1485000,2021-02-03,2021,Brooklyn,SUNSET PARK,Industrial,30 WAREHOUSES,1,1,2500.0,1485000.0,594.0,1950,40.66426,-73.995184,307
1-819-27-2021-02-03-4415000,2021-02-03,2021,Manhattan,FLATIRON,Office,21 OFFICE BUILDINGS,5,11,51102.0,4415000.0,86.39583577942155,1907,40.738283,-73.993072,105
4-15572-55-2021-02-03-957000,2021-02-03,2021,Queens,FAR ROCKAWAY,Other commercial,01 ONE FAMILY DWELLINGS,1,2,2206.0,957000.0,433.81686310063463,1930,40.603198,-73.746848,414
2-2677-26-2021-02-04-4000000,2021-02-04,2021,Bronx,MORRISANIA/LONGWOOD,Retail,22 STORE BUILDINGS,6,6,9650.0,4000000.0,414.5077720207254,1993,40.820067,-73.901467,201
2-3122-10-2021-02-04-480000,2021-02-04,2021,Bronx,EAST TREMONT,Other commercial,37 RELIGIOUS FACILITIES,1,1,2520.0,480000.0,190.47619047619048,1910,,,
3-4118-42-2021-02-04-500000,2021-02-04,2021,Brooklyn,CYPRESS HILLS,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2720.0,500000.0,183.8235294117647,1930,40.685717,-73.872846,305
3-4118-43-2021-02-04-500000,2021-02-04,2021,Brooklyn,CYPRESS HILLS,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2720.0,500000.0,183.8235294117647,1930,40.685673,-73.872831,305
3-4118-44-2021-02-04-500000,2021-02-04,2021,Brooklyn,CYPRESS HILLS,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2720.0,500000.0,183.8235294117647,1930,40.685632,-73.872817,305
3-4118-45-2021-02-04-500000,2021-02-04,2021,Brooklyn,CYPRESS HILLS,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2720.0,500000.0,183.8235294117647,1930,40.685544,-73.872792,305
3-5655-56-2021-02-04-1825000,2021-02-04,2021,Brooklyn,BOROUGH PARK,Retail,22 STORE BUILDINGS,1,3,4020.0,1825000.0,453.9800995024876,1930,40.63377,-73.993439,312
3-5705-30-2021-02-04-1300000,2021-02-04,2021,Brooklyn,BOROUGH PARK,Other commercial,01 ONE FAMILY DWELLINGS,1,2,2000.0,1300000.0,650.0,1931,40.629039,-73.996181,312
3-5705-31-2021-02-04-1300000,2021-02-04,2021,Brooklyn,BOROUGH PARK,Other commercial,01 ONE FAMILY DWELLINGS,1,2,2000.0,1300000.0,650.0,1931,40.629028,-73.996185,312
3-6302-43-2021-02-04-1020000,2021-02-04,2021,Brooklyn,DYKER HEIGHTS,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2536.0,1020000.0,402.20820189274446,1931,40.616212,-74.011699,310
3-7798-109-2021-02-04-2667939,2021-02-04,2021,Brooklyn,FLATLANDS,Retail,22 STORE BUILDINGS,1,1,3976.0,2667939.0,671.010814889336,2020,,,
3-7798-9-2021-02-04-2667939,2021-02-04,2021,Brooklyn,FLATLANDS,Retail,22 STORE BUILDINGS,1,1,3363.0,2667939.0,793.321141837645,2020,,,
3-8540-3-2021-02-04-650000,2021-02-04,2021,Brooklyn,MARINE PARK,Other commercial,01 ONE FAMILY DWELLINGS,1,2,1200.0,650000.0,541.6666666666666,1931,40.608472,-73.924642,318
4-347-3-2021-02-04-1900000,2021-02-04,2021,Queens,LONG ISLAND CITY,Other commercial,29 COMMERCIAL GARAGES,1,1,4500.0,1900000.0,422.22222222222223,1916,40.75816,-73.93685,401
2-3179-8-2021-02-05-2900000,2021-02-05,2021,Bronx,FORDHAM,Retail,22 STORE BUILDINGS,7,7,11600.0,2900000.0,250.0,1920,40.854389,-73.906806,205
3-5153-64-2021-02-05-1600000,2021-02-05,2021,Brooklyn,FLATBUSH-CENTRAL,Other commercial,14 RENTALS - 4-10 UNIT,1,6,5820.0,1600000.0,274.914089347079,1925,40.638545,-73.968573,314
3-5258-1-2021-02-05-3136000,2021-02-05,2021,Brooklyn,WINDSOR TERRACE,Other commercial,02 TWO FAMILY DWELLINGS,1,3,4340.0,3136000.0,722.5806451612904,1931,40.657354,-73.975795,307
3-6722-71-2021-02-05-999999,2021-02-05,2021,Brooklyn,MIDWOOD,Office,21 OFFICE BUILDINGS,1,1,2340.0,999999.0,427.35,1927,40.621164,-73.964479,314
1-1404-158-2021-02-05-7250000,2021-02-05,2021,Manhattan,UPPER EAST SIDE (59-79),Office,21 OFFICE BUILDINGS,1,1,7224.0,7250000.0,1003.5991140642303,1910,40.769268,-73.963559,108
4-10606-258-2021-02-05-575000,2021-02-05,2021,Queens,QUEENS VILLAGE,Office,21 OFFICE BUILDINGS,2,3,1800.0,575000.0,319.44444444444446,1931,40.717001,-73.741214,413
4-9407-33-2021-02-05-3750000,2021-02-05,2021,Queens,RICHMOND HILL,Other commercial,27 FACTORIES,1,1,10576.0,3750000.0,354.57639939485625,1930,40.686543,-73.838027,409
4-9674-43-2021-02-05-675000,2021-02-05,2021,Queens,JAMAICA,Other commercial,01 ONE FAMILY DWELLINGS,1,2,2400.0,675000.0,281.25,1931,40.70213,-73.810698,412
2-2379-26-2021-02-08-1400000,2021-02-08,2021,Bronx,MORRISANIA/LONGWOOD,Other commercial,07 RENTALS - WALKUP APARTMENTS,1,13,9300.0,1400000.0,150.53763440860214,1931,40.821397,-73.913446,201
1-1043-108-2021-02-08-2375000,2021-02-08,2021,Manhattan,MIDTOWN WEST,Other commercial,14 RENTALS - 4-10 UNIT,1,4,3900.0,2375000.0,608.974358974359,1920,40.764382,-73.987167,104
1-1043-9-2021-02-08-2375000,2021-02-08,2021,Manhattan,MIDTOWN WEST,Other commercial,14 RENTALS - 4-10 UNIT,1,4,4750.0,2375000.0,500.0,1920,40.764369,-73.987134,104
4-33-39-2021-02-08-2233275,2021-02-08,2021,Queens,LONG ISLAND CITY,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2891.0,2233275.0,772.4922172258734,1900,40.743103,-73.956077,402
4-5768-9-2021-02-08-1740000,2021-02-08,2021,Queens,FLUSHING-NORTH,Retail,22 STORE BUILDINGS,2,4,4270.0,1740000.0,407.4941451990632,2008,40.775121,-73.797746,407
2-2479-19-2021-02-09-1745000,2021-02-09,2021,Bronx,MELROSE/CONCOURSE,Retail,22 STORE BUILDINGS,6,6,10000.0,1745000.0,174.5,1920,40.835054,-73.920367,204
3-3524-34-2021-02-09-500000,2021-02-09,2021,Brooklyn,BROWNSVILLE,Retail,22 STORE BUILDINGS,1,1,2375.0,500000.0,210.52631578947367,1930,40.668741,-73.908302,316
3-3526-1-2021-02-09-1100000,2021-02-09,2021,Brooklyn,BROWNSVILLE,Retail,22 STORE BUILDINGS,1,2,1744.0,1100000.0,630.7339449541284,1930,40.667183,-73.909962,316
3-530-8-2021-02-09-2585000,2021-02-09,2021,Brooklyn,RED HOOK,Other commercial,14 RENTALS - 4-10 UNIT,2,8,6300.0,2585000.0,410.3174603174603,1925,40.679907,-74.009893,306
3-530-9-2021-02-09-2585000,2021-02-09,2021,Brooklyn,RED HOOK,Other commercial,29 COMMERCIAL GARAGES,1,1,537.0,2585000.0,4813.780260707635,1931,40.679696,-74.009388,306
3-5739-5-2021-02-09-8100000,2021-02-09,2021,Brooklyn,BOROUGH PARK,Other commercial,37 RELIGIOUS FACILITIES,1,1,22000.0,8100000.0,368.1818181818182,1902,40.628059,-74.001845,310
3-6627-8-2021-02-09-1675000,2021-02-09,2021,Brooklyn,GRAVESEND,Other commercial,01 ONE FAMILY DWELLINGS,1,2,4824.0,1675000.0,347.22222222222223,1970,40.608258,-73.97797,311
1-1383-58-2021-02-09-12500000,2021-02-09,2021,Manhattan,UPPER EAST SIDE (59-79),Retail,22 STORE BUILDINGS,10,11,9152.0,12500000.0,1365.8216783216783,1900,40.769758,-73.966923,108
4-3770-9-2021-02-09-730000,2021-02-09,2021,Queens,MIDDLE VILLAGE,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2720.0,730000.0,268.38235294117646,1930,40.712738,-73.879154,405
4-662-26-2021-02-09-1770000,2021-02-09,2021,Queens,ASTORIA,Retail,22 STORE BUILDINGS,1,3,4375.0,1770000.0,404.57142857142856,1925,40.765235,-73.913913,401
4-9299-76-2021-02-09-2100000,2021-02-09,2021,Queens,RICHMOND HILL,Retail,22 STORE BUILDINGS,1,1,3960.0,2100000.0,530.3030303030303,1931,40.695975,-73.838538,409
3-6382-44-2021-02-10-1900000,2021-02-10,2021,Brooklyn,GRAVESEND,Retail,22 STORE BUILDINGS,2,2,1996.0,1900000.0,951.9038076152304,1926,40.601209,-73.992632,311
4-2457-18-2021-02-10-2175000,2021-02-10,2021,Queens,ELMHURST,Industrial,30 WAREHOUSES,1,1,4587.0,2175000.0,474.166121648136,1960,40.735007,-73.894871,402
3-4228-13-2021-02-11-4375000,2021-02-11,2021,Brooklyn,EAST NEW YORK,Other commercial,27 FACTORIES,1,1,7200.0,4375000.0,607.6388888888889,1920,40.674799,-73.87605,305
3-5453-31-2021-02-11-2215500,2021-02-11,2021,Brooklyn,BOROUGH PARK,Other commercial,02 TWO FAMILY DWELLINGS,1,3,4836.0,2215500.0,458.12655086848633,1970,40.631612,-73.986479,312
3-6944-83-2021-02-11-1200000,2021-02-11,2021,Brooklyn,GRAVESEND,Other commercial,35 INDOOR PUBLIC AND CULTURAL FACILITIES,1,1,6000.0,1200000.0,200.0,1945,40.589028,-73.993044,313
3-8023-35-2021-02-11-890000,2021-02-11,2021,Brooklyn,CANARSIE,Retail,22 STORE BUILDINGS,2,4,6416.0,890000.0,138.71571072319202,1931,40.63842,-73.908762,318
1-390-57-2021-02-11-3425000,2021-02-11,2021,Manhattan,ALPHABET CITY,Other commercial,07 RENTALS - WALKUP APARTMENTS,1,11,5320.0,3425000.0,643.796992481203,1910,40.724703,-73.980312,103
1-434-55-2021-02-11-4025000,2021-02-11,2021,Manhattan,EAST VILLAGE,Other commercial,02 TWO FAMILY DWELLINGS,1,3,4872.0,4025000.0,826.1494252873563,1899,40.726238,-73.985763,103
4-1549-20-2021-02-11-4000000,2021-02-11,2021,Queens,ELMHURST,Retail,22 STORE BUILDINGS,2,2,4700.0,4000000.0,851.063829787234,1935,40.738048,-73.877235,404
4-1768-12-2021-02-11-1000000,2021-02-11,2021,Queens,CORONA,Other commercial,14 RENTALS - 4-10 UNIT,1,5,3759.0,1000000.0,266.02819898909286,1931,40.753073,-73.86513,403
4-2318-9-2021-02-11-6600000,2021-02-11,2021,Queens,WOODSIDE,Other commercial,29 COMMERCIAL GARAGES,1,1,23000.0,6600000.0,286.95652173913044,1929,40.739611,-73.908064,402
4-3700-24-2021-02-11-1100000,2021-02-11,2021,Queens,GLENDALE,Other commercial,02 TWO FAMILY DWELLINGS,1,3,4000.0,1100000.0,275.0,1920,40.701459,-73.886607,405
4-658-70-2021-02-11-1100000,2021-02-11,2021,Queens,ASTORIA,Retail,22 STORE BUILDINGS,1,1,2200.0,1100000.0,500.0,1924,40.759801,-73.918342,401
2-3072-11-2021-02-12-3500000,2021-02-12,2021,Bronx,BELMONT,Other commercial,07 RENTALS - WALKUP APARTMENTS,2,26,18050.0,3500000.0,193.90581717451525,1910,40.853593,-73.888256,206
2-3072-13-2021-02-12-800000,2021-02-12,2021,Bronx,BELMONT,Other commercial,14 RENTALS - 4-10 UNIT,1,4,4284.0,800000.0,186.74136321195144,1931,40.853634,-73.888094,206
2-3072-9-2021-02-12-3000000,2021-02-12,2021,Bronx,BELMONT,Other commercial,07 RENTALS - WALKUP APARTMENTS,4,22,16500.0,3000000.0,181.8181818181818,1910,40.853566,-73.888365,206
3-1180-25-2021-02-12-4250000,2021-02-12,2021,Brooklyn,CROWN HEIGHTS,Other commercial,07 RENTALS - WALKUP APARTMENTS,1,9,9000.0,4250000.0,472.22222222222223,1906,40.67181,-73.961193,308
3-3746-28-2021-02-12-1300000,2021-02-12,2021,Brooklyn,BROWNSVILLE,Industrial,30 WAREHOUSES,1,1,5000.0,1300000.0,260.0,1930,40.669036,-73.902833,316
3-391-7-2021-02-12-2100000,2021-02-12,2021,Brooklyn,BOERUM HILL,Other commercial,02 TWO FAMILY DWELLINGS,1,3,3500.0,2100000.0,600.0,1931,40.685836,-73.991058,302
3-7224-100-2021-02-12-22000000,2021-02-12,2021,Brooklyn,OCEAN PARKWAY-SOUTH,Retail,22 STORE BUILDINGS,10,10,13700.0,22000000.0,1605.8394160583941,1931,40.587874,-73.960403,313
5-5316-1-2021-02-12-1625000,2021-02-12,2021,Staten Island,GREAT KILLS,Other commercial,32 HOSPITAL AND HEALTH FACILITIES,1,1,3400.0,1625000.0,477.94117647058823,1980,40.537134,-74.150656,503
5-695-48-2021-02-12-860000,2021-02-12,2021,Staten Island,SUNNYSIDE,Other commercial,01 ONE FAMILY DWELLINGS,1,2,2091.0,860000.0,411.28646580583455,1971,40.613241,-74.116852,501
2-4729-39-2021-02-16-475000,2021-02-16,2021,Bronx,BAYCHESTER,Other commercial,29 COMMERCIAL GARAGES,1,1,1357.0,475000.0,350.03684598378777,1930,40.878631,-73.843855,212
3-2263-46-2021-02-16-4000000,2021-02-16,2021,Brooklyn,WILLIAMSBURG-CENTRAL,Other commercial,37 RELIGIOUS FACILITIES,1,1,1235.0,4000000.0,3238.8663967611337,1931,40.699998,-73.953762,301
3-2269-51-2021-02-16-5000000,2021-02-16,2021,Brooklyn,WILLIAMSBURG-EAST,Office,21 OFFICE BUILDINGS,2,2,7500.0,5000000.0,666.6666666666666,1959,40.70083,-73.946938,301
3-6182-47-2021-02-16-1690000,2021-02-16,2021,Brooklyn,BENSONHURST,Retail,22 STORE BUILDINGS,1,2,2940.0,1690000.0,574.8299319727892,1931,40.615542,-73.993819,311
3-826-5-2021-02-16-6800000,2021-02-16,2021,Brooklyn,SUNSET PARK,Other commercial,07 RENTALS - WALKUP APARTMENTS,6,45,31926.0,6800000.0,212.99254526091588,1911,40.640114,-74.008107,307
3-891-1-2021-02-16-2400000,2021-02-16,2021,Brooklyn,SUNSET PARK,Office,21 OFFICE BUILDINGS,1,1,4500.0,2400000.0,533.3333333333334,1931,40.66143,-73.993325,307
3-891-2-2021-02-16-2400000,2021-02-16,2021,Brooklyn,SUNSET PARK,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2400.0,2400000.0,1000.0,1931,40.661479,-73.993274,307
2-2857-8-2021-02-17-4350000,2021-02-17,2021,Bronx,HIGHBRIDGE/MORRIS HEIGHTS,Industrial,30 WAREHOUSES,1,1,25392.0,4350000.0,171.31379962192815,1931,40.841479,-73.919315,204
2-3713-5-2021-02-17-140000,2021-02-17,2021,Bronx,SOUNDVIEW,Other commercial,29 COMMERCIAL GARAGES,1,1,1044.0,140000.0,134.09961685823754,1961,40.823737,-73.878851,209
2-5110-1-2021-02-17-581142,2021-02-17,2021,Bronx,WAKEFIELD,Other commercial,29 COMMERCIAL GARAGES,1,1,572.0,581142.0,1015.9825174825174,1998,40.90663,-73.8488,212
3-249-25-2021-02-17-2800000,2021-02-17,2021,Brooklyn,BROOKLYN HEIGHTS,Other commercial,07 RENTALS - WALKUP APARTMENTS,3,12,8022.0,2800000.0,349.04013961605585,1900,40.694707,-73.994021,302
3-3021-20-2021-02-17-2150000,2021-02-17,2021,Brooklyn,WILLIAMSBURG-EAST,Industrial,30 WAREHOUSES,1,1,4750.0,2150000.0,452.63157894736844,1987,40.712191,-73.936569,301
3-5105-86-2021-02-17-810000,2021-02-17,2021,Brooklyn,FLATBUSH-CENTRAL,Other commercial,02 TWO FAMILY DWELLINGS,1,3,3192.0,810000.0,253.7593984962406,1931,40.650723,-73.951068,317
3-5226-25-2021-02-17-830000,2021-02-17,2021,Brooklyn,FLATBUSH-CENTRAL,Other commercial,02 TWO FAMILY DWELLINGS,1,3,3540.0,830000.0,234.4632768361582,1933,40.636772,-73.951849,314
5-194-96-2021-02-17-200000,2021-02-17,2021,Staten Island,WEST NEW BRIGHTON,Other commercial,01 ONE FAMILY DWELLINGS,1,2,1580.0,200000.0,126.58227848101266,1945,40.636992,-74.128762,501
2-2762-15-2021-02-18-500000,2021-02-18,2021,Bronx,HUNTS POINT,Other commercial,02 TWO FAMILY DWELLINGS,1,3,3436.0,500000.0,145.51804423748544,1930,40.81758,-73.888537,202
3-6402-41-2021-02-18-700000,2021-02-18,2021,Brooklyn,BATH BEACH,Other commercial,02 TWO FAMILY DWELLINGS,1,3,3276.0,700000.0,213.67521367521368,1910,40.604544,-74.005499,311
3-8198-38-2021-02-18-1250000,2021-02-18,2021,Brooklyn,CANARSIE,Retail,22 STORE BUILDINGS,3,4,2497.0,1250000.0,500.60072086503806,1933,40.640311,-73.90584,318
1-1032-101-2021-02-18-2900000,2021-02-18,2021,Manhattan,MIDTOWN WEST,Other commercial,07 RENTALS - WALKUP APARTMENTS,1,17,9045.0,2900000.0,320.6191265892758,1930,40.757559,-73.99255,104
4-678-15-2021-02-18-1800000,2021-02-18,2021,Queens,ASTORIA,Retail,22 STORE BUILDINGS,2,2,2344.0,1800000.0,767.9180887372014,1930,40.759891,-73.91824,401
3-960-21-2021-02-19-8400000,2021-02-19,2021,Brooklyn,PARK SLOPE,Other commercial,37 RELIGIOUS FACILITIES,3,3,14000.0,8400000.0,600.0,1900,40.674248,-73.976989,306
4-10253-12-2021-02-19-1550000,2021-02-19,2021,Queens,SOUTH JAMAICA,Other commercial,27 FACTORIES,1,1,6725.0,1550000.0,230.48327137546468,1933,40.697669,-73.7852,412
5-3648-59-2021-02-19-3550000,2021-02-19,2021,Staten Island,NEW DORP,Retail,22 STORE BUILDINGS,1,1,6560.0,3550000.0,541.1585365853658,1933,40.571349,-74.108885,502
3-1760-6-2021-02-22-2000000,2021-02-22,2021,Brooklyn,BEDFORD STUYVESANT,Other commercial,07 RENTALS - WALKUP APARTMENTS,1,8,5787.0,2000000.0,345.6022118541559,1931,40.694662,-73.946153,303
3-3134-33-2021-02-22-1850000,2021-02-22,2021,Brooklyn,BUSHWICK,Retail,22 STORE BUILDINGS,1,1,5000.0,1850000.0,370.0,1988,40.699406,-73.937411,304
3-530-6-2021-02-22-1035000,2021-02-22,2021,Brooklyn,RED HOOK,Industrial,30 WAREHOUSES,1,1,2250.0,1035000.0,460.0,1910,40.6798,-74.010016,306
3-6380-73-2021-02-22-990000,2021-02-22,2021,Brooklyn,BATH BEACH,Other commercial,01 ONE FAMILY DWELLINGS,1,2,2124.0,990000.0,466.10169491525426,1960,40.600666,-73.995157,311
5-5298-36-2021-02-22-665000,2021-02-22,2021,Staten Island,GREAT KILLS,Office,21 OFFICE BUILDINGS,2,3,2641.0,665000.0,251.79856115107913,2005,40.541898,-74.145277,503
3-1046-4-2021-02-23-940000,2021-02-23,2021,Brooklyn,GOWANUS,Other commercial,02 TWO FAMILY DWELLINGS,1,3,1440.0,940000.0,652.7777777777778,1899,40.667479,-73.994337,307
3-5720-53-2021-02-23-750000,2021-02-23,2021,Brooklyn,BOROUGH PARK,Retail,22 STORE BUILDINGS,1,1,1220.0,750000.0,614.7540983606557,1931,40.626008,-73.995396,312
4-10486-10-2021-02-23-510000,2021-02-23,2021,Queens,HOLLIS,Other commercial,01 ONE FAMILY DWELLINGS,1,2,2396.0,510000.0,212.85475792988314,1920,40.717828,-73.757037,412
4-16006-1-2021-02-23-1500000,2021-02-23,2021,Queens,ARVERNE,Industrial,30 WAREHOUSES,1,1,5000.0,1500000.0,300.0,1965,40.597454,-73.792756,414
4-6657-1-2021-02-23-1355000,2021-02-23,2021,Queens,FLUSHING-SOUTH,Other commercial,01 ONE FAMILY DWELLINGS,1,2,2840.0,1355000.0,477.11267605633805,1940,40.728474,-73.822663,408
5-1047-9-2021-02-23-685000,2021-02-23,2021,Staten Island,PORT RICHMOND,Office,21 OFFICE BUILDINGS,1,1,3196.0,685000.0,214.33041301627034,1899,40.632052,-74.137878,501
5-3103-3-2021-02-23-999000,2021-02-23,2021,Staten Island,ARROCHAR,Other commercial,02 TWO FAMILY DWELLINGS,1,3,4032.0,999000.0,247.76785714285714,2019,,,
2-2603-83-2021-02-24-11800000,2021-02-24,2021,Bronx,MORRISANIA/LONGWOOD,Industrial,30 WAREHOUSES,2,2,49629.0,11800000.0,237.76421044147574,1931,40.811268,-73.901513,202
3-1854-45-2021-02-24-1010000,2021-02-24,2021,Brooklyn,BEDFORD STUYVESANT,Other commercial,01 ONE FAMILY DWELLINGS,1,2,1620.0,1010000.0,623.4567901234568,1910,40.680083,-73.943742,303
3-464-8-2021-02-24-2505000,2021-02-24,2021,Brooklyn,CARROLL GARDENS,Other commercial,14 RENTALS - 4-10 UNIT,2,4,5384.0,2505000.0,465.26745913818723,1899,40.678681,-73.99549,306
3-6569-74-2021-02-24-1950000,2021-02-24,2021,Brooklyn,OCEAN PARKWAY-NORTH,Office,21 OFFICE BUILDINGS,1,2,4485.0,1950000.0,434.7826086956522,1930,40.616068,-73.968923,312
4-3473-48-2021-02-24-2000000,2021-02-24,2021,Queens,RIDGEWOOD,Other commercial,02 TWO FAMILY DWELLINGS,1,3,4589.0,2000000.0,435.82479843103073,1901,40.702551,-73.901731,405
4-6451-12-2021-02-24-700000,2021-02-24,2021,Queens,FLUSHING-SOUTH,Retail,22 STORE BUILDINGS,1,1,1350.0,700000.0,518.5185185185185,1959,40.743114,-73.834945,407
4-6451-16-2021-02-24-700000,2021-02-24,2021,Queens,FLUSHING-SOUTH,Other commercial,41 TAX CLASS 4 - OTHER,1,1,1100.0,700000.0,636.3636363636364,1996,40.743114,-73.834945,407
5-370-67-2021-02-24-900000,2021-02-24,2021,Staten Island,CASTLETON CORNERS,Retail,22 STORE BUILDINGS,1,1,4085.0,900000.0,220.31823745410037,1950,40.617065,-74.123616,501
2-2790-18-2021-02-25-3850000,2021-02-25,2021,Bronx,MOUNT HOPE/MOUNT EDEN,Other commercial,07 RENTALS - WALKUP APARTMENTS,3,23,19000.0,3850000.0,202.6315789473684,1911,40.843477,-73.905394,204
3-152-33-2021-02-25-23250000,2021-02-25,2021,Brooklyn,DOWNTOWN-FULTON MALL,Other commercial,33 EDUCATIONAL FACILITIES,1,1,60500.0,23250000.0,384.297520661157,1926,40.692162,-73.985616,302
3-3246-32-2021-02-25-1500000,2021-02-25,2021,Brooklyn,BUSHWICK,Other commercial,02 TWO FAMILY DWELLINGS,1,3,4125.0,1500000.0,363.6363636363636,1931,40.700816,-73.921894,304
3-7875-2-2021-02-25-1100000,2021-02-25,2021,Brooklyn,OLD MILL BASIN,Retail,22 STORE BUILDINGS,1,3,4500.0,1100000.0,244.44444444444446,1931,40.618975,-73.926601,318
4-10295-3-2021-02-25-388500,2021-02-25,2021,Queens,ST. ALBANS,Other commercial,01 ONE FAMILY DWELLINGS,1,2,2080.0,388500.0,186.77884615384616,1931,40.697374,-73.775615,412
4-844-48-2021-02-25-4980000,2021-02-25,2021,Queens,ASTORIA,Retail,22 STORE BUILDINGS,1,1,3000.0,4980000.0,1660.0,1931,40.775476,-73.911513,401
4-8605-97-2021-02-25-3300000,2021-02-25,2021,Queens,BELLEROSE,Retail,22 STORE BUILDINGS,3,3,4350.0,3300000.0,758.6206896551724,2009,40.735615,-73.716287,413
4-876-14-2021-02-25-1950000,2021-02-25,2021,Queens,ASTORIA,Retail,22 STORE BUILDINGS,1,1,5188.0,1950000.0,375.8673862760216,1937,40.77679,-73.921292,401
3-3064-4-2021-02-26-2380000,2021-02-26,2021,Brooklyn,WILLIAMSBURG-EAST,Other commercial,02 TWO FAMILY DWELLINGS,1,3,3000.0,2380000.0,793.3333333333334,1920,40.707545,-73.939809,301
3-5407-27-2021-02-26-1950000,2021-02-26,2021,Brooklyn,BOROUGH PARK,Other commercial,02 TWO FAMILY DWELLINGS,1,3,4400.0,1950000.0,443.1818181818182,1899,40.632075,-73.977425,312
3-5407-28-2021-02-26-1950000,2021-02-26,2021,Brooklyn,BOROUGH PARK,Other commercial,02 TWO FAMILY DWELLINGS,1,3,4400.0,1950000.0,443.1818181818182,1899,40.632004,-73.977411,312
3-5990-2-2021-02-26-1565000,2021-02-26,2021,Brooklyn,BAY RIDGE,Other commercial,02 TWO FAMILY DWELLINGS,1,3,3654.0,1565000.0,428.2977558839628,1931,40.625553,-74.024234,310
3-6211-3-2021-02-26-1190000,2021-02-26,2021,Brooklyn,DYKER HEIGHTS,Other commercial,01 ONE FAMILY DWELLINGS,1,2,1920.0,1190000.0,619.7916666666666,1931,40.620733,-74.006967,310
3-6299-1-2021-02-26-1550000,2021-02-26,2021,Brooklyn,BENSONHURST,Other commercial,02 TWO FAMILY DWELLINGS,1,3,3654.0,1550000.0,424.1926655719759,1970,40.605889,-73.992743,311
4-1127-33-2021-02-26-1325000,2021-02-26,2021,Queens,JACKSON HEIGHTS,Office,21 OFFICE BUILDINGS,2,3,5088.0,1325000.0,260.4166666666667,1983,40.759628,-73.888959,403
4-12959-14-2021-02-26-560000,2021-02-26,2021,Queens,LAURELTON,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2800.0,560000.0,200.0,1920,40.678906,-73.748901,413
2-4868-72-2021-03-01-4900000,2021-03-01,2021,Bronx,WILLIAMSBRIDGE,Retail,22 STORE BUILDINGS,4,4,6864.0,4900000.0,713.8694638694639,2006,40.890833,-73.84932,212
1-1060-35-2021-03-01-6372575,2021-03-01,2021,Manhattan,CLINTON,Other commercial,07 RENTALS - WALKUP APARTMENTS,1,13,10650.0,6372575.0,598.3638497652582,1920,40.76391,-73.988654,104
1-1300-26-2021-03-01-4700000,2021-03-01,2021,Manhattan,MIDTOWN CBD,Retail,22 STORE BUILDINGS,4,4,5468.0,4700000.0,859.5464520848574,1926,40.753171,-73.974161,106
