city,date,service_family,requests
Chicago,2022-05-01,transport_public_realm,577
Chicago,2022-05-02,housing_buildings,266
Chicago,2022-05-02,information_administration,3166
Chicago,2022-05-02,noise,761
Chicago,2022-05-02,other,146
Chicago,2022-05-02,sanitation,553
Chicago,2022-05-02,transport_public_realm,1183
Chicago,2022-05-03,housing_buildings,577
Chicago,2022-05-03,information_administration,2403
Chicago,2022-05-03,noise,596
Chicago,2022-05-03,other,154
Chicago,2022-05-03,sanitation,415
Chicago,2022-05-03,transport_public_realm,1450
Chicago,2022-05-04,housing_buildings,322
Chicago,2022-05-04,information_administration,2709
Chicago,2022-05-04,noise,749
Chicago,2022-05-04,other,171
Chicago,2022-05-04,sanitation,480
Chicago,2022-05-04,transport_public_realm,1135
Chicago,2022-05-05,housing_buildings,276
Chicago,2022-05-05,information_administration,2226
Chicago,2022-05-05,noise,972
Chicago,2022-05-05,other,111
Chicago,2022-05-05,sanitation,444
Chicago,2022-05-05,transport_public_realm,1049
Chicago,2022-05-06,housing_buildings,225
Chicago,2022-05-06,information_administration,2332
Chicago,2022-05-06,noise,1058
Chicago,2022-05-06,other,102
Chicago,2022-05-06,sanitation,363
Chicago,2022-05-06,transport_public_realm,911
Chicago,2022-05-07,housing_buildings,90
Chicago,2022-05-07,information_administration,1932
Chicago,2022-05-07,noise,631
Chicago,2022-05-07,other,81
Chicago,2022-05-07,sanitation,278
Chicago,2022-05-07,transport_public_realm,658
Chicago,2022-05-08,housing_buildings,59
Chicago,2022-05-08,information_administration,1708
Chicago,2022-05-08,noise,1109
Chicago,2022-05-08,other,79
Chicago,2022-05-08,sanitation,200
Chicago,2022-05-08,transport_public_realm,501
Chicago,2022-05-09,housing_buildings,333
Chicago,2022-05-09,information_administration,3236
Chicago,2022-05-09,noise,1368
Chicago,2022-05-09,other,213
Chicago,2022-05-09,sanitation,606
Chicago,2022-05-09,transport_public_realm,1139
Chicago,2022-05-10,housing_buildings,273
Chicago,2022-05-10,information_administration,3293
Chicago,2022-05-10,noise,726
Chicago,2022-05-10,other,184
Chicago,2022-05-10,sanitation,552
Chicago,2022-05-10,transport_public_realm,1069
Chicago,2022-05-11,housing_buildings,297
Chicago,2022-05-11,information_administration,3487
Chicago,2022-05-11,noise,1156
Chicago,2022-05-11,other,185
Chicago,2022-05-11,sanitation,526
Chicago,2022-05-11,transport_public_realm,1004
Chicago,2022-05-12,housing_buildings,274
Chicago,2022-05-12,information_administration,3074
Chicago,2022-05-12,noise,1044
Chicago,2022-05-12,other,234
Chicago,2022-05-12,sanitation,549
Chicago,2022-05-12,transport_public_realm,1017
Chicago,2022-05-13,housing_buildings,188
Chicago,2022-05-13,information_administration,2516
Chicago,2022-05-13,noise,920
Chicago,2022-05-13,other,157
Chicago,2022-05-13,sanitation,505
Chicago,2022-05-13,transport_public_realm,863
Chicago,2022-05-14,housing_buildings,129
Chicago,2022-05-14,information_administration,2153
Chicago,2022-05-14,noise,741
Chicago,2022-05-14,other,104
Chicago,2022-05-14,sanitation,283
Chicago,2022-05-14,transport_public_realm,438
Chicago,2022-05-15,housing_buildings,114
Chicago,2022-05-15,information_administration,1984
Chicago,2022-05-15,noise,1198
Chicago,2022-05-15,other,86
Chicago,2022-05-15,sanitation,264
Chicago,2022-05-15,transport_public_realm,461
Chicago,2022-05-16,housing_buildings,292
Chicago,2022-05-16,information_administration,3021
Chicago,2022-05-16,noise,987
Chicago,2022-05-16,other,181
Chicago,2022-05-16,sanitation,779
Chicago,2022-05-16,transport_public_realm,956
Chicago,2022-05-17,housing_buildings,239
Chicago,2022-05-17,information_administration,2887
Chicago,2022-05-17,noise,1187
Chicago,2022-05-17,other,153
Chicago,2022-05-17,sanitation,588
Chicago,2022-05-17,transport_public_realm,823
Chicago,2022-05-18,housing_buildings,262
Chicago,2022-05-18,information_administration,2989
Chicago,2022-05-18,noise,899
Chicago,2022-05-18,other,158
Chicago,2022-05-18,sanitation,564
Chicago,2022-05-18,transport_public_realm,946
Chicago,2022-05-19,housing_buildings,286
Chicago,2022-05-19,information_administration,3570
Chicago,2022-05-19,noise,983
Chicago,2022-05-19,other,162
Chicago,2022-05-19,sanitation,597
Chicago,2022-05-19,transport_public_realm,943
Chicago,2022-05-20,housing_buildings,242
Chicago,2022-05-20,information_administration,2988
Chicago,2022-05-20,noise,780
Chicago,2022-05-20,other,299
Chicago,2022-05-20,sanitation,621
Chicago,2022-05-20,transport_public_realm,901
Chicago,2022-05-21,housing_buildings,167
Chicago,2022-05-21,information_administration,1725
Chicago,2022-05-21,noise,835
Chicago,2022-05-21,other,124
Chicago,2022-05-21,sanitation,203
Chicago,2022-05-21,transport_public_realm,554
Chicago,2022-05-22,housing_buildings,91
Chicago,2022-05-22,information_administration,2030
Chicago,2022-05-22,noise,1347
Chicago,2022-05-22,other,87
Chicago,2022-05-22,sanitation,282
Chicago,2022-05-22,transport_public_realm,462
Chicago,2022-05-23,housing_buildings,333
Chicago,2022-05-23,information_administration,2885
Chicago,2022-05-23,noise,1047
Chicago,2022-05-23,other,169
Chicago,2022-05-23,sanitation,695
Chicago,2022-05-23,transport_public_realm,1044
Chicago,2022-05-24,housing_buildings,353
Chicago,2022-05-24,information_administration,3029
Chicago,2022-05-24,noise,913
Chicago,2022-05-24,other,198
Chicago,2022-05-24,sanitation,592
Chicago,2022-05-24,transport_public_realm,1065
Chicago,2022-05-25,housing_buildings,260
Chicago,2022-05-25,information_administration,2928
Chicago,2022-05-25,noise,722
Chicago,2022-05-25,other,158
Chicago,2022-05-25,sanitation,511
Chicago,2022-05-25,transport_public_realm,872
Chicago,2022-05-26,housing_buildings,252
Chicago,2022-05-26,information_administration,3160
Chicago,2022-05-26,noise,1032
Chicago,2022-05-26,other,168
Chicago,2022-05-26,sanitation,551
Chicago,2022-05-26,transport_public_realm,965
Chicago,2022-05-27,housing_buildings,207
Chicago,2022-05-27,information_administration,3187
Chicago,2022-05-27,noise,901
Chicago,2022-05-27,other,141
Chicago,2022-05-27,sanitation,450
Chicago,2022-05-27,transport_public_realm,800
Chicago,2022-05-28,housing_buildings,117
Chicago,2022-05-28,information_administration,2127
Chicago,2022-05-28,noise,768
Chicago,2022-05-28,other,113
Chicago,2022-05-28,sanitation,233
Chicago,2022-05-28,transport_public_realm,464
Chicago,2022-05-29,housing_buildings,80
Chicago,2022-05-29,information_administration,2151
Chicago,2022-05-29,noise,681
Chicago,2022-05-29,other,114
Chicago,2022-05-29,sanitation,238
Chicago,2022-05-29,transport_public_realm,422
Chicago,2022-05-30,housing_buildings,110
Chicago,2022-05-30,information_administration,2691
Chicago,2022-05-30,noise,1220
Chicago,2022-05-30,other,165
Chicago,2022-05-30,sanitation,241
Chicago,2022-05-30,transport_public_realm,428
Chicago,2022-05-31,housing_buildings,306
Chicago,2022-05-31,information_administration,2853
Chicago,2022-05-31,noise,1093
Chicago,2022-05-31,other,253
Chicago,2022-05-31,sanitation,784
Chicago,2022-05-31,transport_public_realm,1011
Chicago,2022-06-01,housing_buildings,252
Chicago,2022-06-01,information_administration,2767
Chicago,2022-06-01,noise,992
Chicago,2022-06-01,other,187
Chicago,2022-06-01,sanitation,685
Chicago,2022-06-01,transport_public_realm,1018
Chicago,2022-06-02,housing_buildings,295
Chicago,2022-06-02,information_administration,2798
Chicago,2022-06-02,noise,768
Chicago,2022-06-02,other,220
Chicago,2022-06-02,sanitation,644
Chicago,2022-06-02,transport_public_realm,936
Chicago,2022-06-03,housing_buildings,251
Chicago,2022-06-03,information_administration,2692
Chicago,2022-06-03,noise,934
Chicago,2022-06-03,other,253
Chicago,2022-06-03,sanitation,588
Chicago,2022-06-03,transport_public_realm,822
Chicago,2022-06-04,housing_buildings,137
Chicago,2022-06-04,information_administration,1791
Chicago,2022-06-04,noise,770
Chicago,2022-06-04,other,88
Chicago,2022-06-04,sanitation,249
Chicago,2022-06-04,transport_public_realm,395
Chicago,2022-06-05,housing_buildings,92
Chicago,2022-06-05,information_administration,2345
Chicago,2022-06-05,noise,1218
Chicago,2022-06-05,other,74
Chicago,2022-06-05,sanitation,293
Chicago,2022-06-05,transport_public_realm,424
Chicago,2022-06-06,housing_buildings,280
Chicago,2022-06-06,information_administration,3678
Chicago,2022-06-06,noise,1047
Chicago,2022-06-06,other,203
Chicago,2022-06-06,sanitation,721
Chicago,2022-06-06,transport_public_realm,906
Chicago,2022-06-07,housing_buildings,329
Chicago,2022-06-07,information_administration,3606
Chicago,2022-06-07,noise,1232
Chicago,2022-06-07,other,218
Chicago,2022-06-07,sanitation,581
Chicago,2022-06-07,transport_public_realm,902
Chicago,2022-06-08,housing_buildings,338
Chicago,2022-06-08,information_administration,3476
Chicago,2022-06-08,noise,948
Chicago,2022-06-08,other,159
Chicago,2022-06-08,sanitation,579
Chicago,2022-06-08,transport_public_realm,977
Chicago,2022-06-09,housing_buildings,269
Chicago,2022-06-09,information_administration,3062
Chicago,2022-06-09,noise,1219
Chicago,2022-06-09,other,182
Chicago,2022-06-09,sanitation,620
Chicago,2022-06-09,transport_public_realm,874
Chicago,2022-06-10,housing_buildings,219
Chicago,2022-06-10,information_administration,3525
Chicago,2022-06-10,noise,1142
Chicago,2022-06-10,other,243
Chicago,2022-06-10,sanitation,551
Chicago,2022-06-10,transport_public_realm,819
Chicago,2022-06-11,housing_buildings,134
Chicago,2022-06-11,information_administration,2408
Chicago,2022-06-11,noise,624
Chicago,2022-06-11,other,111
Chicago,2022-06-11,sanitation,250
Chicago,2022-06-11,transport_public_realm,449
Chicago,2022-06-12,housing_buildings,75
Chicago,2022-06-12,information_administration,2588
Chicago,2022-06-12,noise,1545
Chicago,2022-06-12,other,103
Chicago,2022-06-12,sanitation,247
Chicago,2022-06-12,transport_public_realm,396
Chicago,2022-06-13,housing_buildings,307
Chicago,2022-06-13,information_administration,4127
Chicago,2022-06-13,noise,1973
Chicago,2022-06-13,other,664
Chicago,2022-06-13,sanitation,724
Chicago,2022-06-13,transport_public_realm,1087
Chicago,2022-06-14,housing_buildings,303
Chicago,2022-06-14,information_administration,3578
Chicago,2022-06-14,noise,693
Chicago,2022-06-14,other,949
Chicago,2022-06-14,sanitation,618
Chicago,2022-06-14,transport_public_realm,1236
Chicago,2022-06-15,housing_buildings,278
Chicago,2022-06-15,information_administration,4053
Chicago,2022-06-15,noise,428
Chicago,2022-06-15,other,498
Chicago,2022-06-15,sanitation,561
Chicago,2022-06-15,transport_public_realm,1073
Chicago,2022-06-16,housing_buildings,283
Chicago,2022-06-16,information_administration,3433
Chicago,2022-06-16,noise,789
Chicago,2022-06-16,other,530
Chicago,2022-06-16,sanitation,539
Chicago,2022-06-16,transport_public_realm,1032
Chicago,2022-06-17,housing_buildings,245
Chicago,2022-06-17,information_administration,3493
Chicago,2022-06-17,noise,821
Chicago,2022-06-17,other,338
Chicago,2022-06-17,sanitation,571
Chicago,2022-06-17,transport_public_realm,872
Chicago,2022-06-18,housing_buildings,101
Chicago,2022-06-18,information_administration,2302
Chicago,2022-06-18,noise,525
Chicago,2022-06-18,other,126
Chicago,2022-06-18,sanitation,281
Chicago,2022-06-18,transport_public_realm,487
Chicago,2022-06-19,housing_buildings,61
Chicago,2022-06-19,information_administration,2323
Chicago,2022-06-19,noise,1181
Chicago,2022-06-19,other,112
Chicago,2022-06-19,sanitation,193
Chicago,2022-06-19,transport_public_realm,455
Chicago,2022-06-20,housing_buildings,172
Chicago,2022-06-20,information_administration,3060
Chicago,2022-06-20,noise,936
Chicago,2022-06-20,other,186
Chicago,2022-06-20,sanitation,486
Chicago,2022-06-20,transport_public_realm,657
Chicago,2022-06-21,housing_buildings,272
Chicago,2022-06-21,information_administration,3289
Chicago,2022-06-21,noise,1031
Chicago,2022-06-21,other,249
Chicago,2022-06-21,sanitation,648
Chicago,2022-06-21,transport_public_realm,961
Chicago,2022-06-22,housing_buildings,292
Chicago,2022-06-22,information_administration,3317
Chicago,2022-06-22,noise,777
Chicago,2022-06-22,other,250
Chicago,2022-06-22,sanitation,764
Chicago,2022-06-22,transport_public_realm,1011
Chicago,2022-06-23,housing_buildings,261
Chicago,2022-06-23,information_administration,3018
Chicago,2022-06-23,noise,1040
Chicago,2022-06-23,other,180
Chicago,2022-06-23,sanitation,691
Chicago,2022-06-23,transport_public_realm,1017
Chicago,2022-06-24,housing_buildings,269
Chicago,2022-06-24,information_administration,3288
Chicago,2022-06-24,noise,1278
Chicago,2022-06-24,other,195
Chicago,2022-06-24,sanitation,581
Chicago,2022-06-24,transport_public_realm,816
Chicago,2022-06-25,housing_buildings,158
Chicago,2022-06-25,information_administration,2327
Chicago,2022-06-25,noise,967
Chicago,2022-06-25,other,131
Chicago,2022-06-25,sanitation,254
Chicago,2022-06-25,transport_public_realm,409
Chicago,2022-06-26,housing_buildings,100
Chicago,2022-06-26,information_administration,2468
Chicago,2022-06-26,noise,1078
Chicago,2022-06-26,other,107
Chicago,2022-06-26,sanitation,272
Chicago,2022-06-26,transport_public_realm,446
Chicago,2022-06-27,housing_buildings,298
Chicago,2022-06-27,information_administration,3426
Chicago,2022-06-27,noise,1507
Chicago,2022-06-27,other,230
Chicago,2022-06-27,sanitation,754
Chicago,2022-06-27,transport_public_realm,938
Chicago,2022-06-28,housing_buildings,243
Chicago,2022-06-28,information_administration,3902
Chicago,2022-06-28,noise,1182
Chicago,2022-06-28,other,211
Chicago,2022-06-28,sanitation,637
Chicago,2022-06-28,transport_public_realm,880
Chicago,2022-06-29,housing_buildings,278
Chicago,2022-06-29,information_administration,3865
Chicago,2022-06-29,noise,1169
Chicago,2022-06-29,other,210
Chicago,2022-06-29,sanitation,686
Chicago,2022-06-29,transport_public_realm,928
Chicago,2022-06-30,housing_buildings,292
Chicago,2022-06-30,information_administration,3502
Chicago,2022-06-30,noise,1400
Chicago,2022-06-30,other,171
Chicago,2022-06-30,sanitation,649
Chicago,2022-06-30,transport_public_realm,809
Chicago,2022-07-01,housing_buildings,199
Chicago,2022-07-01,information_administration,3248
Chicago,2022-07-01,noise,1430
Chicago,2022-07-01,other,160
Chicago,2022-07-01,sanitation,543
Chicago,2022-07-01,transport_public_realm,721
Chicago,2022-07-02,housing_buildings,100
Chicago,2022-07-02,information_administration,2174
Chicago,2022-07-02,noise,1120
Chicago,2022-07-02,other,102
Chicago,2022-07-02,sanitation,248
Chicago,2022-07-02,transport_public_realm,377
Chicago,2022-07-03,housing_buildings,91
Chicago,2022-07-03,information_administration,2167
Chicago,2022-07-03,noise,1145
Chicago,2022-07-03,other,93
Chicago,2022-07-03,sanitation,186
Chicago,2022-07-03,transport_public_realm,340
Chicago,2022-07-04,housing_buildings,65
Chicago,2022-07-04,information_administration,2604
Chicago,2022-07-04,noise,1194
Chicago,2022-07-04,other,106
Chicago,2022-07-04,sanitation,214
Chicago,2022-07-04,transport_public_realm,366
Chicago,2022-07-05,housing_buildings,383
Chicago,2022-07-05,information_administration,3483
Chicago,2022-07-05,noise,1109
Chicago,2022-07-05,other,698
Chicago,2022-07-05,sanitation,754
Chicago,2022-07-05,transport_public_realm,1144
Chicago,2022-07-06,housing_buildings,421
Chicago,2022-07-06,information_administration,3351
Chicago,2022-07-06,noise,1265
Chicago,2022-07-06,other,325
Chicago,2022-07-06,sanitation,713
Chicago,2022-07-06,transport_public_realm,1042
Chicago,2022-07-07,housing_buildings,301
Chicago,2022-07-07,information_administration,2999
Chicago,2022-07-07,noise,1335
Chicago,2022-07-07,other,232
Chicago,2022-07-07,sanitation,711
Chicago,2022-07-07,transport_public_realm,1138
Chicago,2022-07-08,housing_buildings,237
Chicago,2022-07-08,information_administration,3112
Chicago,2022-07-08,noise,1373
Chicago,2022-07-08,other,191
Chicago,2022-07-08,sanitation,577
Chicago,2022-07-08,transport_public_realm,866
Chicago,2022-07-09,housing_buildings,120
Chicago,2022-07-09,information_administration,2342
Chicago,2022-07-09,noise,1269
Chicago,2022-07-09,other,120
Chicago,2022-07-09,sanitation,309
Chicago,2022-07-09,transport_public_realm,454
Chicago,2022-07-10,housing_buildings,100
Chicago,2022-07-10,information_administration,2126
